wkt_geom	osm_id	code	fclass	name	ref	oneway	maxspeed	layer	bridge	tunnel	path
LineString (113.95175220000000138 22.57133419999999902, 113.95197070000000394 22.57128549999999834, 113.95206509999999867 22.57125320000000102, 113.9521285000000006 22.57122199999999879, 113.95218370000000618 22.57119090000000128, 113.95224580000000003 22.57114609999999999, 113.95231069999999818 22.57108530000000002, 113.95238109999999665 22.57098969999999838)	581971343	5133	primary_link			F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary_link.shp
LineString (113.9524614999999983 22.57099309999999903, 113.95245610000000624 22.57107639999999904, 113.95246690000000456 22.57112370000000112, 113.95248850000000118 22.57117099999999965, 113.95252890000000434 22.57121330000000015, 113.95257750000000385 22.57124320000000139, 113.95268269999999688 22.57128060000000147, 113.95282849999999542 22.57130799999999837)	581971345	5133	primary_link			F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary_link.shp
LineString (113.88740540000000578 22.5606498000000002, 113.88749099999999714 22.56054250000000039, 113.88777430000000379 22.5601641000000015, 113.88785400000000436 22.5600802999999992, 113.88856719999999711 22.55940620000000152, 113.88948539999999809 22.55854460000000117, 113.88990060000000426 22.55815189999999859, 113.89036369999999465 22.55771560000000164, 113.89076980000000106 22.55731390000000047, 113.89193710000000692 22.55621000000000009, 113.89198740000000498 22.55615650000000016, 113.89246260000000177 22.55569510000000122, 113.89388130000000388 22.55431619999999882, 113.89402660000000367 22.55417500000000075, 113.89428180000000168 22.55392369999999858, 113.89437510000000486 22.5538318000000011, 113.89448299999999392 22.5537257000000011, 113.89475469999999291 22.55345820000000145, 113.89508039999999767 22.55313749999999828, 113.89580970000000093 22.55242099999999894, 113.89586169999999754 22.55239209999999872, 113.89604079999999442 22.55232799999999926, 113.89611329999999612 22.55229459999999975)	581126445	5133	primary_link	宝安大道辅道		F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary_link.shp
LineString (113.85727269999999578 22.57451700000000017, 113.85675299999999766 22.57399879999999825)	581126460	5133	primary_link			F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary_link.shp
LineString (113.90986449999999763 22.54482300000000095, 113.90970690000000332 22.54482339999999851, 113.90878460000000416 22.54480510000000137)	581126438	5133	primary_link	宝安大道辅路		F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary_link.shp
LineString (113.8858809999999977 22.56214509999999862, 113.88593160000000637 22.56212109999999882, 113.88597640000000411 22.56211210000000023, 113.8860241000000002 22.56211659999999952, 113.88607639999999321 22.56214050000000171, 113.88611090000000559 22.56217549999999861, 113.8861287999999945 22.56221289999999868, 113.8861341000000067 22.56224770000000035, 113.88612910000000511 22.56228460000000169, 113.88611659999999404 22.56231680000000139, 113.88608209999999588 22.56237859999999884)	581126444	5133	primary_link			F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary_link.shp
LineString (113.96182679999999721 22.57017589999999885, 113.96145540000000551 22.57035899999999984, 113.96067840000000615 22.57055670000000092, 113.95919680000000085 22.57094659999999919, 113.95860940000000028 22.57110009999999889, 113.95777689999999893 22.57126179999999849, 113.95764269999999385 22.57126560000000026, 113.95715880000000197 22.57126119999999858)	581971473	5133	primary_link	龙珠大道辅路		F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary_link.shp
LineString (113.90951450000000023 22.55095790000000022, 113.90949879999999439 22.5508544999999998, 113.90945779999999843 22.55075319999999905, 113.90938110000000449 22.5506492999999999, 113.90927899999999795 22.55056749999999965, 113.90919089999999869 22.55052399999999935, 113.9090955000000065 22.55049650000000128, 113.9089945000000057 22.5504862000000017, 113.90889330000000257 22.55049389999999931, 113.90879999999999939 22.5505178000000015, 113.90871309999999994 22.5505570000000013, 113.90857970000000421 22.5506637000000012, 113.90846890000000258 22.55079530000000076, 113.90827059999999449 22.55105839999999873)	582000076	5133	primary_link	深南北环立交		F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary_link.shp
LineString (113.97051930000000652 22.56665660000000173, 113.97017750000000547 22.56694329999999837, 113.96975220000000206 22.56718689999999938, 113.9693361000000067 22.56734910000000127)	581971453	5133	primary_link	龙珠大道		F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary_link.shp
LineString (113.96836899999999559 22.56787509999999841, 113.96816859999999849 22.56810069999999868, 113.96788770000000568 22.56825939999999875, 113.96726049999999475 22.56861969999999928, 113.96695630000000676 22.56879440000000159, 113.96653790000000583 22.56901729999999873, 113.96595329999999535 22.56926250000000067, 113.96579610000000571 22.56931820000000144, 113.96543560000000639 22.56944580000000045, 113.96514860000000624 22.56951989999999952, 113.96486969999999417 22.56959189999999893, 113.96395939999999314 22.56979499999999916, 113.96381289999999353 22.56983960000000167, 113.96368069999999761 22.56989229999999935, 113.96349639999999681 22.5699411000000012, 113.96328719999999635 22.56996090000000166, 113.96314499999999725 22.56995350000000045, 113.96298559999999611 22.5699809000000009, 113.96249720000000138 22.57001430000000042)	581971470	5133	primary_link	龙珠大道辅路		F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary_link.shp
LineString (113.97593390000000113 22.56401310000000038, 113.97585039999999879 22.56393130000000014, 113.97577099999999461 22.56387279999999862, 113.97568540000000326 22.56384059999999891, 113.97558399999999779 22.56382010000000093, 113.97549639999999727 22.56382879999999957, 113.97542839999999842 22.56384849999999886, 113.97532599999999547 22.56388499999999908)	581971448	5133	primary_link			F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary_link.shp
LineString (113.9755660000000006 22.56323589999999868, 113.97564789999999846 22.56328440000000057, 113.97571270000000254 22.56330369999999874, 113.97577339999999424 22.56331240000000093, 113.97583400000000609 22.56331330000000079, 113.97589879999999596 22.56330369999999874, 113.97604330000000061 22.56325879999999984)	581971451	5133	primary_link			F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary_link.shp
LineString (113.9527154999999965 22.56327939999999899, 113.95272930000000144 22.56305779999999928, 113.9527601000000061 22.5624791000000009, 113.95276599999999689 22.56229390000000024, 113.95276819999999418 22.56213449999999909, 113.95275449999999751 22.56094949999999955, 113.95274659999999756 22.56090079999999887, 113.9527185999999972 22.56082290000000157, 113.95269989999999893 22.5607545000000016, 113.95269340000000113 22.56067099999999925, 113.95267540000000395 22.56011829999999918, 113.95267110000000343 22.56001290000000026, 113.9526649999999961 22.55961449999999857, 113.95266139999999666 22.55935519999999883, 113.95263660000000527 22.55874329999999972, 113.95263330000000224 22.55856419999999929, 113.95263710000000401 22.5584048000000017, 113.95264629999999784 22.55821830000000006, 113.9526709000000011 22.55785159999999934, 113.95268930000000296 22.55755830000000017, 113.95273179999999513 22.55660560000000103, 113.95276640000000157 22.55580940000000112, 113.95278430000000469 22.55555710000000147, 113.95280640000000005 22.55529429999999991, 113.95282720000000154 22.55504940000000147, 113.95284809999999709 22.55483729999999909, 113.95287120000000414 22.55456339999999926, 113.95287849999999708 22.55449630000000028, 113.95291670000000295 22.55404610000000076, 113.95293209999999817 22.55385569999999973, 113.9529627000000005 22.5535862999999992, 113.95309749999999838 22.55254559999999842, 113.9531444999999934 22.55227980000000088, 113.9531915999999967 22.55207349999999877, 113.95336179999999615 22.55158959999999979, 113.95342089999999757 22.55142939999999996, 113.95350799999999936 22.55123199999999883, 113.9536738999999983 22.55087040000000087, 113.95379739999999913 22.55064690000000027, 113.95395220000000336 22.55038130000000152, 113.95414850000000229 22.55002179999999967, 113.95433869999999388 22.5496705999999989, 113.95440530000000479 22.54952520000000149, 113.95447230000000616 22.54935299999999998, 113.95452640000000599 22.54918340000000043, 113.95456679999999494 22.5490378999999983, 113.95460020000000156 22.54889209999999977, 113.95462999999999454 22.54872650000000078, 113.95464939999999388 22.54857189999999889, 113.95466380000000584 22.54836239999999847, 113.95467060000000004 22.54808759999999879, 113.95466969999999662 22.54797290000000132, 113.95465579999999761 22.54785379999999861, 113.95463580000000547 22.54770410000000069, 113.95459549999999638 22.54751819999999896, 113.95453299999999786 22.54730169999999845, 113.95434779999999364 22.54665999999999926, 113.95426159999999527 22.54637599999999864, 113.95414820000000589 22.54596139999999949, 113.95407980000000236 22.54564039999999991, 113.95405839999999387 22.54549099999999839, 113.95404499999999359 22.54531790000000058, 113.95404050000000495 22.54523580000000038, 113.95404299999999864 22.54514719999999883, 113.95405429999999569 22.54504439999999832, 113.95410640000000058 22.54471909999999824, 113.95412190000000408 22.54460509999999829)	581971353	5133	primary_link	沙河西路辅路		F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary_link.shp
LineString (113.97532599999999547 22.56388499999999908, 113.97495229999999822 22.56421879999999902, 113.97487870000000498 22.56427180000000021, 113.97293759999999452 22.56538129999999853, 113.97279760000000692 22.56545829999999953, 113.97240800000000149 22.5655688000000012)	581971445	5133	primary_link	龙珠大道		F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary_link.shp
LineString (113.85585709999999438 22.57241810000000015, 113.85629640000000506 22.57284369999999996, 113.85670450000000642 22.57326030000000117)	580915652	5133	primary_link			F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary_link.shp
LineString (113.89388130000000388 22.55431619999999882, 113.89394299999999305 22.5543067999999991, 113.89400310000000616 22.55430279999999854, 113.89407889999999668 22.55431099999999844, 113.8941408000000024 22.55433400000000077, 113.89420049999999662 22.55437410000000042, 113.8942392999999953 22.55441769999999835, 113.89426779999999439 22.55447249999999926, 113.89428150000000528 22.55454410000000109, 113.89428080000000421 22.55460390000000004, 113.89424759999999992 22.55468109999999982)	580915667	5133	primary_link			F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary_link.shp
LineString (113.85110699999999895 22.56770390000000148, 113.85156080000000145 22.56798840000000084, 113.8516443000000038 22.56806190000000001, 113.85211689999999862 22.56855080000000058, 113.85245659999999646 22.56909170000000131)	580915647	5133	primary_link			F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary_link.shp
LineString (113.85211689999999862 22.56855080000000058, 113.85308170000000416 22.56954130000000092)	580915648	5133	primary_link			F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary_link.shp
LineString (113.93708510000000445 22.48780379999999823, 113.93700019999999995 22.4877558999999998, 113.93693260000000578 22.48772260000000145, 113.93687719999999786 22.48770359999999968, 113.9368266000000034 22.4876977999999994, 113.93677599999999472 22.48770359999999968, 113.93672379999999578 22.48772849999999934, 113.93666840000000207 22.48776790000000148, 113.93663180000000068 22.48780689999999893, 113.93657720000000211 22.48786810000000003)	580215518	5133	primary_link			F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary_link.shp
LineString (113.93645170000000633 22.48780259999999842, 113.9364936000000057 22.48771139999999846, 113.93651819999999475 22.48765649999999994, 113.93653869999999984 22.48759689999999978, 113.93654979999999455 22.48754429999999971, 113.93655449999999973 22.48749019999999987, 113.93655289999999525 22.48742730000000023, 113.93653550000000507 22.48737320000000039, 113.93650230000000079 22.48731330000000028, 113.93643389999999727 22.48721709999999874)	580215519	5133	primary_link			F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary_link.shp
LineString (114.1012041000000039 22.62754230000000177, 114.1006162000000046 22.62812329999999861, 114.10016889999999989 22.62857749999999868, 114.09988149999999507 22.6286668000000013)	579811559	5133	primary_link	布龙路辅路	X252	F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary_link.shp
LineString (114.10081399999999974 22.62741300000000066, 114.10110770000000002 22.62712180000000117, 114.10155869999999823 22.62667280000000147, 114.10211830000000077 22.62624860000000027, 114.10297989999999402 22.62554719999999975, 114.10388890000000117 22.62508980000000136)	579811560	5133	primary_link			F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary_link.shp
LineString (113.90331969999999728 22.51688599999999951, 113.90338439999999309 22.51676249999999868, 113.9034041999999971 22.51670000000000016, 113.90341239999999345 22.51665119999999831, 113.90341739999999504 22.51658409999999932, 113.90340910000000463 22.51651999999999987, 113.90338930000000062 22.51645750000000135, 113.90335880000000657 22.51638940000000133, 113.90331670000000486 22.51632130000000132)	581126435	5133	primary_link			F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary_link.shp
LineString (113.90340609999999799 22.51623749999999902, 113.90353460000000041 22.51630349999999936, 113.90360230000000286 22.51632479999999958, 113.90368320000000324 22.51633550000000028, 113.9037591999999961 22.51633849999999981, 113.90382350000000145 22.51633239999999958, 113.90390779999999893 22.51631409999999889, 113.90401339999999664 22.51627450000000152, 113.90420629999999846 22.5161674000000005)	581126436	5133	primary_link			F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary_link.shp
LineString (113.904188199999993 22.51630499999999913, 113.90409889999999393 22.51640970000000053, 113.90402880000000607 22.51650220000000147, 113.90400209999999959 22.51655680000000004, 113.90398220000000151 22.51662389999999903, 113.90398059999999703 22.51670779999999894, 113.90399879999999655 22.51678550000000101, 113.90403329999999471 22.51685579999999831, 113.90410149999999589 22.51695580000000163)	581126433	5133	primary_link			F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary_link.shp
LineString (113.9040035999999958 22.5170533000000006, 113.90392509999999504 22.51698800000000134, 113.90385000000000559 22.51693179999999828, 113.90377900000000011 22.51690130000000067, 113.90372120000000677 22.51688610000000068, 113.90365350000000433 22.51688299999999998, 113.90357590000000698 22.51689220000000091, 113.90348670000000197 22.51691659999999828, 113.90340120000000468 22.5169612999999984)	581126434	5133	primary_link			F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary_link.shp
LineString (113.89735910000000274 22.55061530000000047, 113.89738069999999936 22.55017099999999886, 113.89738819999999464 22.55013359999999878, 113.89739790000000141 22.55011209999999977, 113.89741689999999608 22.55009060000000076, 113.89750200000000291 22.55001409999999851, 113.89763010000000065 22.54991120000000038, 113.89772720000000561 22.54983319999999836, 113.89781189999999356 22.54976509999999834, 113.89789940000000001 22.54969480000000104, 113.89798330000000703 22.54962739999999854, 113.89808240000000694 22.54954779999999914, 113.89810040000000413 22.54954090000000022, 113.89812759999999514 22.5495373999999984, 113.89815099999999859 22.54954040000000148, 113.8981736000000069 22.5495480999999991, 113.89840879999999856 22.54965950000000063, 113.89846620000000144 22.54967189999999988, 113.89852559999999926 22.54966909999999913, 113.89859909999999843 22.54965430000000026, 113.89869419999999423 22.54961279999999846, 113.89876639999999952 22.54958149999999861, 113.89899429999999825 22.5494848999999995, 113.89919720000000325 22.54937999999999931)	581117545	5133	primary_link			F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary_link.shp
